,id,status,visit_datetime,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,bw_filled
1230,3B001857EE,Arrive,2024-12-22 09:26:11.843860,2024-12-22 09:26:13.368,81-2024-12-22,0.09776873926775569,1.258697753770574,0.22531453998404788,0.06420177117165521,0.338,0.13531748156988324,-1.249891565843452,0.531,0.316,0.17130732915193977,0.627,bluti,M,6,1
1231,01103F9A64,Arrive,2024-12-22 09:27:23.230752,2024-12-22 09:27:24.367,82-2024-12-22,0.17343810965076006,0.9408188795655122,0.6870129361531834,0.11369899371969865,2.081,0.6791179417736263,-0.5769457994346059,2.078,1.047,0.07458840919638918,1.526,greti,M ,5,1
1232,01103F9A64,Depart,2024-12-22 09:27:27.250579,2024-12-22 09:27:24.367,82-2024-12-22,0.17343810965076006,0.9408188795655122,0.6870129361531834,0.11369899371969865,2.081,0.6791179417736263,-0.5769457994346059,2.078,1.047,0.07458840919638918,1.526,greti,M ,5,1
1233,01103F9A64,Arrive,2024-12-22 09:31:07.396182,2024-12-22 09:31:08.366,83-2024-12-22,0.17343810965076006,1.1088703944734812,0.7476473193847613,0.06817317976703519,4.887,0.7305993087396294,-0.811343683074553,4.884,2.669,0.06144347741271871,1.516,greti,M ,5,1
1234,3B0019B8CC,Arrive,2024-12-22 09:32:00.848307,2024-12-22 09:32:02.365,84-2024-12-22,0.15384169534911218,0.8963452634264729,0.4853988212750345,0.05106702014775969,0.327,0.46385186128674555,-0.7516357231531922,0.337,0.267,0.03272632199305812,0.297,greti,F,5,1
1235,3B0019B8CC,Depart,2024-12-22 09:32:03.257047,2024-12-22 09:32:02.365,84-2024-12-22,0.15384169534911218,0.8963452634264729,0.4853988212750345,0.05106702014775969,0.327,0.46385186128674555,-0.7516357231531922,0.337,0.267,0.03272632199305812,0.297,greti,F,5,1
1236,01103F9A64,Arrive,2024-12-22 09:32:04.291021,2024-12-22 09:32:05.367,85-2024-12-22,0.17755826144478917,1.0974922639224018,0.7585707184143259,0.06407256374552638,2.836,0.7431948637448769,-0.758350116655561,2.833,1.883,0.08530236011641301,1.086,greti,M ,5,0
1237,01103F9A64,Depart,2024-12-22 09:32:08.913295,2024-12-22 09:32:05.367,85-2024-12-22,0.17755826144478917,1.0974922639224018,0.7585707184143259,0.06407256374552638,2.836,0.7431948637448769,-0.758350116655561,2.833,1.883,0.08530236011641301,1.086,greti,M ,5,0
1238,3B00192E1E,Arrive,2024-12-22 09:33:17.213673,2024-12-22 09:33:18.366,86-2024-12-22,0.10058581928231287,0.425478753381927,0.3052909789751614,0.07132496417816656,0.938,0.3052240257309993,-0.29233588564642676,0.937,0.359,0.05035609905895294,0.936,bluti,M,6,1
1239,3B00192E1E,Depart,2024-12-22 09:33:20.426019,2024-12-22 09:33:18.366,86-2024-12-22,0.10058581928231286,0.425478753381927,0.3052909789751614,0.07132496417816656,0.938,0.3052240257309993,-0.29233588564642676,0.937,0.359,0.05035609905895294,0.936,bluti,M,6,1
1240,01103F9A64,Arrive,2024-12-22 09:34:00.120980,2024-12-22 09:34:01.365,87-2024-12-22,0.17343810965076006,1.0138671056728177,0.7267387529010568,0.04952894334160196,0.831,0.7106705832171394,-0.6620227783392658,0.827,0.078,0.04475891953836021,0.468,greti,M ,5,1
1241,01103F9A64,Depart,2024-12-22 09:34:03.333199,2024-12-22 09:34:01.365,87-2024-12-22,0.17343810965076006,1.0138671056728177,0.7267387529010568,0.04952894334160196,0.831,0.7106705832171394,-0.6620227783392658,0.827,0.078,0.04475891953836021,0.468,greti,M ,5,1
1242,3B0018C2F6,Arrive,2024-12-22 09:34:42.465655,2024-12-22 09:34:44.365,88-2024-12-22,0.15501253848050908,0.9920203153560767,0.7376945814475707,0.06836121029379039,0.615,0.7268777092535528,-0.6340882452691549,0.613,0.139,0.05706743599971399,0.053,greti,F,6,0
1243,01103F9A64,Arrive,2024-12-22 09:35:07.501218,2024-12-22 09:35:08.364,89-2024-12-22,0.17343810965076004,1.041116456304934,0.704898332855132,0.04868203441876447,2.663,0.6877695090073974,-0.7345935061544553,2.66,2.357,0.11312707666247736,1.164,greti,M ,5,1
1244,011016B2E1,Arrive,2024-12-22 09:35:35.851743,2024-12-22 09:35:37.365,90-2024-12-22,0.0970380859362891,0.6168622799494831,0.4161906890105167,0.020402511883106593,1.167,0.4161906890105167,-0.4539869144947859,1.167,0.422,0.029390647306775434,0.384,bluti,F,6,0
