,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,exp_order,prev_scares,bw_filled
36,3B00190DF0,first visit,2024-12-31 08:28:28.865766,control,nah,0.0,2024-12-31,2024-12-31 08:28:30.344,9-2024-12-31,0.1743258769738473,1.030888714677693,0.7552228657671962,0.03964477702359664,0.442,0.7453751624381032,-0.7069086391182697,0.44,0.466,0.035972685545823356,0.186,greti,M,6,4,,1
37,3B00192E1E,first visit,2024-12-31 08:35:35.468424,control,nah,0.0,2024-12-31,2024-12-31 08:35:37.350,12-2024-12-31,0.09188919325350463,0.44332624535146203,0.33986743296462485,0.022376184490956907,0.27,0.33942022754745543,-0.27883462745959825,0.269,0.119,0.07706119643137244,0.263,bluti,M,6,4,,1
38,3B0018A99B,first visit,2024-12-31 09:00:45.074557,control,nah,0.0,2024-12-31,2024-12-31 09:00:46.322,33-2024-12-31,0.08787484203490603,0.09467091530064675,0.09277387614290511,0.01432025726082457,0.001,0.09277387614290511,0.009194884573628288,0.001,0.013,0.016463420269214626,0.001,bluti,M,5,4,,1
39,3B001857EE,first visit,2024-12-31 09:20:20.089977,control,nah,0.0,2024-12-31,2024-12-31 09:20:21.337,36-2024-12-31,0.11176388624743538,0.24516771920539782,0.19216226527347316,0.0071320240230922,0.326,0.18632652657814128,-0.15466912923268128,0.322,0.357,0.04028437961700245,0.328,bluti,M,6,4,,1
40,3B004873F2,first visit,2024-12-31 09:20:30.947038,control,nah,0.0,2024-12-31,2024-12-31 09:20:32.336,37-2024-12-31,,0.5035825950185344,0.34058100619406234,0.03140833955497352,0.551,0.33975954078681136,-0.3638960634878087,0.55,0.393,0.036489947781043496,0.503,bluti,F,5,4,,0
41,0700ED9568,first visit,2024-12-31 09:23:53.520364,control,nah,0.0,2024-12-31,2024-12-31 09:23:54.338,43-2024-12-31,0.16445097324084065,0.17482578704912766,0.08740095456789562,0.14450047401676472,2.0,0.07977546449808302,0.14450047401676472,1.192,2.0,0.07336700548955291,1.139,greti,M,6,4,,1
42,3B004BF067,first visit,2024-12-31 09:30:06.981538,control,nah,0.0,2024-12-31,2024-12-31 09:30:08.343,51-2024-12-31,0.09570952252971193,0.09174913833143634,0.09154808555903893,0.01665065651621077,0.054,0.09154096549081381,0.00022480372563544684,0.053,0.287,0.02864230350455184,0.262,bluti,F,6,4,,1
43,3B004AB6A7,first visit,2024-12-31 09:32:28.104321,control,nah,0.0,2024-12-31,2024-12-31 09:32:29.346,55-2024-12-31,0.0822700432833303,0.5031315582942492,0.3056020379967907,0.034960282150775034,2.18,0.29764990290772053,-0.40506905808362015,2.177,1.928,0.06680422978623878,2.16,bluti,M,5,4,,0
44,3B0019F652,first visit,2024-12-31 09:34:14.184846,control,nah,0.0,2024-12-31,2024-12-31 09:34:15.345,57-2024-12-31,0.08828244836917248,0.20028054940154455,0.18926931808775715,0.039317213324620674,0.945,0.18878645726469995,-0.05337275843849128,0.944,0.443,0.04538628305791191,0.949,bluti,F,5,4,,1
45,3B00182A81,first visit,2025-01-03 08:03:57.882020,control,nah,0.0,2025-01-03,2025-01-03 08:03:58.694,1-2025-01-03,0.09727335020107848,0.469586988767773,0.36229666122044646,0.016870507311802382,0.417,0.35505375432126957,-0.28286779024861974,0.414,0.041,0.010578604078235881,0.067,bluti,F,6,5,,1
