,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,exp_order,prev_scares,bw_filled
69,3B001874E8,not first visit,2024-12-12 11:55:16.051504,treatment,nah,0.0,2024-12-12,2024-12-12 11:55:14.903,138-2024-12-12,0.10215165152684157,0.5043314056161506,0.40468157651185704,0.03101958942818486,2.307,0.40097031516147236,-0.3056685011224889,2.305,2.036,0.04886970480306947,2.294,bluti,F,6,1,4.0,0
70,01103FD2E8,not first visit,2024-12-12 11:55:45.339891,treatment,nah,0.0,2024-12-12,2024-12-12 11:55:46.904,140-2024-12-12,0.13706265312501295,0.9233975509569673,0.6332936047384008,0.05045503472298494,0.113,0.6293448586317978,-0.6657629451094251,0.111,0.029,0.1157627444078265,0.114,greti,F ,5,1,0.0,1
71,3B00190DF0,not first visit,2024-12-12 11:56:06.884640,treatment,nah,0.0,2024-12-12,2024-12-12 11:56:07.903,141-2024-12-12,0.19067519939666638,1.1663229462088127,0.8633865932722162,0.05631930672877063,1.124,0.8447391448457547,-0.7847313056908561,1.121,0.564,0.03428020806983256,0.672,greti,M,6,1,5.0,1
72,01103FD2E8,not first visit,2024-12-12 11:59:11.517375,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:59:12.905,145-2024-12-12,0.13706265312501295,0.7780672251662716,0.6375793800825028,0.040078111770206856,0.649,0.6367928260899615,-0.44703789473820243,0.648,0.122,0.02262995348505245,0.657,greti,F ,5,1,0.0,1
73,01103FA4B2,not first visit,2024-12-12 11:59:58.103850,treatment,SCARE,1.0,2024-12-12,2024-12-12 11:59:59.906,146-2024-12-12,0.10287825719700579,0.4727624020346205,0.35415065683526276,0.028561435154774988,0.515,0.35282499270449824,-0.2792003755129109,0.513,0.144,0.15491815061083697,0.511,bluti,M,6,1,2.0,1
74,3B001874E8,not first visit,2024-12-12 12:00:03.413538,treatment,SCARE,0.0,2024-12-12,2024-12-12 12:00:04.905,147-2024-12-12,0.10181112528557167,0.5051420868684164,0.3782615270985403,0.0241140488903477,0.809,0.3712277650688697,-0.2864216814376237,0.802,0.665,0.020611724325576133,0.053,bluti,F,6,1,4.0,1
75,3B0019B8CC,not first visit,2024-12-12 12:00:45.036626,treatment,nah,0.0,2024-12-12,2024-12-12 12:00:45.905,148-2024-12-12,0.1572272238629591,0.867493991223459,0.6527145448908478,0.024981910933587512,0.509,0.627893825197594,-0.5665830104402743,0.504,0.538,0.037696793266190506,0.185,greti,F,5,1,6.0,1
76,3B001874E8,not first visit,2024-12-12 12:01:28.171645,treatment,nah,0.0,2024-12-12,2024-12-12 12:01:28.905,149-2024-12-12,0.10181112528557168,1.0121879146113992,0.6623526719161198,0.07938882040092553,1.832,0.6589198914026726,-0.7528832180057713,1.83,1.656,0.06475718404297227,1.065,bluti,F,6,1,4.0,1
77,01103FD2E8,not first visit,2024-12-12 12:01:40.657464,treatment,SCARE,0.0,2024-12-12,2024-12-12 12:01:41.906,150-2024-12-12,0.1641585967103815,0.7944866263136859,0.6808688271972932,0.04025167984747076,1.55,0.6796387603468347,-0.40217044554371145,1.549,1.034,0.030315287798393292,0.996,greti,F ,5,1,0.0,0
78,3B001874E8,not first visit,2024-12-12 12:02:23.006457,treatment,nah,0.0,2024-12-12,2024-12-12 12:02:23.906,151-2024-12-12,0.10106548997082719,0.5720010040385318,0.4159474378642677,0.0443403127411847,2.383,0.4063186127623812,-0.4014092313097789,2.38,1.588,0.040546835336054625,2.371,bluti,F,6,1,4.0,0
79,3B00190DF0,not first visit,2024-12-12 12:02:57.172130,treatment,nah,0.0,2024-12-12,2024-12-12 12:02:57.906,152-2024-12-12,0.18330901164618693,1.1442515458904694,0.9064009926337036,0.05251617972731538,1.523,0.8992077847149448,-0.6851532241742703,1.521,1.299,0.026689360811875878,1.22,greti,M,6,1,5.0,0
