,id,status,visit_datetime,day,datetime,t12,t23,t34,t45,v1,v2,v3,v4,avg.v,acc1,acc2,acc3,avg.acc,species,sex,age
2356,01103F9A64,Arrive,2025-01-02 08:34:04.028681,2025-01-02,2025-01-02 08:34:05.724,0.6400001049041748,0.0729999542236328,0.0690000057220459,0.0739998817443847,0.2109374654246551,1.8493162281503932,1.95652157687962,1.82432723968838,0.6308411608534494,4.595732473654826,1.5099349150554262,-1.8488733037957423,1.401606828509227,greti,M ,5
2357,01103F9A64,Depart,2025-01-02 08:34:08.057738,2025-01-02,2025-01-02 08:34:05.724,0.6400001049041748,0.0729999542236328,0.0690000057220459,0.0739998817443847,0.2109374654246551,1.8493162281503932,1.95652157687962,1.82432723968838,0.6308411608534494,4.595732473654826,1.5099349150554262,-1.8488733037957423,1.401606828509227,greti,M ,5
2358,3B0019B8CC,Arrive,2025-01-02 08:34:29.569141,2025-01-02,2025-01-02 08:34:30.724,0.184999942779541,0.1430001258850097,0.0679998397827148,0.0740001201629638,0.7297299554350432,0.9440551129903,1.9852987952821064,1.824321361947812,1.1489361002737757,1.3068604432180744,9.869609968861516,-2.267288432980896,-0.3187915941947385,greti,F,5
2359,3B0019B8CC,Depart,2025-01-02 08:34:31.979342,2025-01-02,2025-01-02 08:34:30.724,0.184999942779541,0.1430001258850097,0.0679998397827148,0.0740001201629638,0.7297299554350432,0.9440551129903,1.9852987952821064,1.824321361947812,1.1489361002737757,1.3068604432180744,9.869609968861516,-2.267288432980896,-0.3187915941947385,greti,F,5
2360,3B004873F2,Arrive,2025-01-02 08:35:23.458531,2025-01-02,2025-01-02 08:35:24.270,0.1480000019073486,0.1370000839233398,0.0739998817443847,0.0729999542236328,0.9121621504066808,0.9854008562180224,1.82432723968838,1.8493162281503932,1.2500002262769332,0.5139556754719774,7.951910141933101,0.3399866169571803,-0.9878915791505138,bluti,F,5
2361,3B004873F2,Depart,2025-01-02 08:35:26.673583,2025-01-02,2025-01-02 08:35:24.270,0.1480000019073486,0.1370000839233398,0.0739998817443847,0.0729999542236328,0.9121621504066808,0.9854008562180224,1.82432723968838,1.8493162281503932,1.2500002262769332,0.5139556754719774,7.951910141933101,0.3399866169571803,-0.9878915791505138,bluti,F,5
2362,3B004873F2,Arrive,2025-01-02 08:36:17.706098,2025-01-02,2025-01-02 08:36:18.852,0.1900000572204589,0.1469998359680175,0.0780000686645507,0.0740001201629638,0.7105261018072123,0.9183683717128204,1.7307677071488832,1.824321361947812,1.1042942933133109,1.2334856722899117,7.221330486897187,1.2309676128769946,-0.1659478680065094,bluti,F,5
2363,3B004873F2,Depart,2025-01-02 08:36:20.918497,2025-01-02,2025-01-02 08:36:18.852,0.1900000572204589,0.1469998359680175,0.0780000686645507,0.0740001201629638,0.7105261018072123,0.9183683717128204,1.7307677071488832,1.824321361947812,1.1042942933133109,1.2334856722899117,7.221330486897187,1.2309676128769946,-0.1659478680065094,bluti,F,5
2364,3B0018C6F9,Arrive,2025-01-02 08:38:10.392820,2025-01-02,2025-01-02 08:38:10.670,1.4039998054504397,0.0740001201629638,0.0729999542236328,104.375,0.0961538594777002,1.824321361947812,1.8493162281503932,0.0012934131736526,0.0050978985387211,2.3385217719180647,0.3400660347537917,-0.0353864662949347,-0.0005195620324637,bluti,M,6
2365,3B0018C6F9,Depart,2025-01-02 08:38:14.212026,2025-01-02,2025-01-02 08:38:10.670,1.4039998054504397,0.0740001201629638,0.0729999542236328,104.375,0.0961538594777002,1.824321361947812,1.8493162281503932,0.0012934131736526,0.0050978985387211,2.3385217719180647,0.3400660347537917,-0.0353864662949347,-0.0005195620324637,bluti,M,6
